speaker,trial,target_colour_textgrid,target_name_textgrid,colour_start,colour_end,colour_dur,item_start,item_end,item_dur,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
JH,45,braunen,banane,205.7742,206.0642,0.28999999999999204,206.0642,206.4942,0.4300000000000068,NF,medium,Banane,braun,Sonnenbrille,braun,Zucchini,rot,Birne,gruen,banana,brown,27.643564356435643,28.333225781197537,22
JH,47,orangen,kartoffeln,213.3988,213.8888,0.4900000000000091,213.8888,214.3888,0.5,NF,medium,Kartoffeln,orange,Socken,orange,Aubergine,gruen,Avokado,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JH,49,braunen,walnuss,222.4463,222.8063,0.3599999999999852,222.8063,223.1963,0.3900000000000148,NF,typical,Walnuss,braun,Bueroklammer,braun,Zucchini,gruen,Socken,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JH,53,gruenen,moehre,240.0315,240.3115,0.28000000000000114,240.3115,240.5715,0.2599999999999909,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Waescheklammer,rot,Bueroklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
JH,56,orangen,mandarine,254.0361,254.4961,0.46000000000000796,254.4961,255.0561,0.5599999999999739,NF,typical,Mandarine,orange,Bueroklammer,orange,Waescheklammer,gruen,Waescheklammer,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JH,59,gelben,erbsen,267.0737,267.3437,0.27000000000003865,267.3437,267.7437,0.39999999999997726,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Birne,orange,Socken,braun,peas,yellow,34.57425742574257,33.063377484659206,27
JH,60,orangen,trauben,270.1237,270.6637,0.5400000000000205,270.6637,271.0137,0.3499999999999659,NF,atypical,Trauben,orange,Waescheklammer,orange,Avokado,gruen,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
JH,63,roten,gurke,281.8464,282.1664,0.3199999999999932,282.1664,282.4964,0.3299999999999841,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,gruen,Avokado,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
JH,66,roten,aprikose,293.5511,293.8511,0.2999999999999545,293.8511,294.5011,0.6500000000000341,NF,medium,Aprikose,rot,Bueroklammer,rot,Socken,braun,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JH,68,gruenen,bohnen,301.1564,301.4664,0.3100000000000023,301.4664,301.7564,0.2899999999999636,NF,typical,Bohnen,gruen,Socken,gruen,Avokado,gelb,Waescheklammer,braun,beans,green,96.81188118811882,7.065002294815097,100
JH,70,gruenen,tomate,308.2104,308.5204,0.3100000000000023,308.5204,309.0304,0.5099999999999909,NF,medium,Tomate,gruen,Bueroklammer,gruen,Socken,rot,Avokado,rot,tomato,green,25.99009900990099,28.510522636214493,18
JK,2,gruenen,moehre,7.7199,8.0799,0.3600000000000003,8.0799,8.4699,0.39000000000000057,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Socken,gelb,Avokado,rot,carrots,green,3.99009900990099,13.916533368267366,0
JK,4,gelben,zitrone,18.3351,18.6951,0.35999999999999943,18.6951,19.2151,0.5199999999999996,NF,typical,Zitrone,gelb,Socken,gelb,Bueroklammer,gruen,Sonnenbrille,orange,lemon,yellow,99.6039603960396,2.3794083631053837,100
JK,5,roten,gurke,21.9221,22.2721,0.34999999999999787,22.2721,22.6421,0.370000000000001,NF,atypical,Gurke,rot,Bueroklammer,rot,Aubergine,gruen,Socken,orange,cucumber,red,0.8316831683168316,3.4498385670367044,0
JK,8,gelben,kirsche,38.7615,39.1715,0.4100000000000037,39.1715,39.6115,0.4399999999999977,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Waescheklammer,orange,Bueroklammer,gruen,cherry,yellow,1.386138613861386,3.9848972308698327,0
JK,12,gruenen,tomate,62.4897,62.7897,0.30000000000000426,62.7897,63.3697,0.5799999999999983,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,rot,Bueroklammer,rot,tomato,green,25.99009900990099,28.510522636214493,18
JK,14,orangen,kartoffeln,72.4369,72.9469,0.5100000000000051,72.9469,73.5169,0.5700000000000074,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Zucchini,rot,Waescheklammer,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JK,16,gelben,erbsen,82.8305,83.2105,0.37999999999999545,83.2105,83.6805,0.46999999999999886,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Sonnenbrille,orange,Zucchini,rot,peas,yellow,34.57425742574257,33.063377484659206,27
JK,17,braunen,walnuss,86.5348,86.9748,0.4399999999999977,86.9748,87.4948,0.519999999999996,NF,typical,Walnuss,braun,Bueroklammer,braun,Waescheklammer,rot,Socken,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JK,19,roten,aprikose,96.1281,96.4181,0.28999999999999204,96.4181,97.1681,0.75,NF,medium,Aprikose,rot,Waescheklammer,rot,Socken,orange,Sonnenbrille,gelb,apricot,red,33.148514851485146,32.654061351878994,25
JK,21,braunen,paprika,112.3574,112.7174,0.35999999999999943,112.7174,113.2774,0.5600000000000023,NF,atypical,Paprika,braun,Waescheklammer,braun,Birne,gruen,Socken,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
JK,25,gruenen,bohnen,137.3082,137.5882,0.28000000000000114,137.5882,137.8982,0.3100000000000023,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Zucchini,gelb,Waescheklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
JK,30,braunen,banane,170.2088,170.5588,0.3499999999999943,170.5588,171.0388,0.4800000000000182,NF,medium,Banane,braun,Sonnenbrille,braun,Waescheklammer,gruen,Zucchini,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JK,31,orangen,trauben,173.7158,174.2958,0.5800000000000125,174.2958,174.7658,0.46999999999999886,NF,atypical,Trauben,orange,Socken,orange,Avokado,rot,Birne,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
JK,33,roten,erdbeere,186.8746,187.2746,0.4000000000000057,187.2746,187.9146,0.6400000000000148,NF,typical,Erdbeere,rot,Socken,rot,Sonnenbrille,gelb,Aubergine,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JK,35,orangen,mandarine,196.6499,197.0899,0.4399999999999977,197.0899,197.7199,0.6299999999999955,NF,typical,Mandarine,orange,Waescheklammer,orange,Bueroklammer,rot,Aubergine,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JK,37,gruenen,moehre,208.7055,208.9855,0.28000000000000114,208.9855,209.3955,0.4099999999999966,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Socken,gelb,Avokado,rot,carrots,green,3.99009900990099,13.916533368267366,0
JK,39,gelben,zitrone,219.2885,219.6285,0.3400000000000034,219.6285,220.2385,0.6099999999999852,NF,typical,Zitrone,gelb,Socken,gelb,Bueroklammer,gruen,Sonnenbrille,orange,lemon,yellow,99.6039603960396,2.3794083631053837,100
JK,40,roten,gurke,223.0203,223.3703,0.3499999999999943,223.3703,223.7403,0.37000000000000455,NF,atypical,Gurke,rot,Bueroklammer,rot,Aubergine,gruen,Socken,orange,cucumber,red,0.8316831683168316,3.4498385670367044,0
JK,43,gelben,kirsche,238.8942,239.3042,0.4099999999999966,239.3042,239.7942,0.4899999999999807,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Waescheklammer,orange,Bueroklammer,gruen,cherry,yellow,1.386138613861386,3.9848972308698327,0
JK,47,gruenen,tomate,258.7048,259.0048,0.30000000000001137,259.0048,259.6248,0.6200000000000045,NF,medium,Tomate,gruen,Socken,gruen,Aubergine,rot,Bueroklammer,rot,tomato,green,25.99009900990099,28.510522636214493,18
JK,51,gelben,erbsen,277.9653,278.2853,0.3199999999999932,278.2853,278.7553,0.46999999999997044,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Sonnenbrille,orange,Zucchini,rot,peas,yellow,34.57425742574257,33.063377484659206,27
JK,52,braunen,walnuss,281.4974,281.8674,0.3699999999999477,281.8674,282.3474,0.4800000000000182,NF,typical,Walnuss,braun,Bueroklammer,braun,Waescheklammer,rot,Socken,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JK,54,roten,aprikose,291.6863,291.9763,0.2899999999999636,291.9763,292.6863,0.7100000000000364,NF,medium,Aprikose,rot,Waescheklammer,rot,Socken,orange,Sonnenbrille,gelb,apricot,red,33.148514851485146,32.654061351878994,25
JK,56,braunen,paprika,300.8531,301.1831,0.3300000000000409,301.1831,301.7731,0.589999999999975,NF,atypical,Paprika,braun,Waescheklammer,braun,Birne,gruen,Socken,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
JK,60,gruenen,bohnen,319.8688,320.1688,0.2999999999999545,320.1688,320.5088,0.34000000000003183,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Zucchini,gelb,Waescheklammer,orange,beans,green,96.81188118811882,7.065002294815097,100
JK,65,braunen,banane,344.6903,345.0303,0.34000000000003183,345.0303,345.4703,0.4399999999999977,NF,medium,Banane,braun,Sonnenbrille,braun,Waescheklammer,gruen,Zucchini,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JK,66,orangen,trauben,348.076,348.646,0.5699999999999932,348.646,349.086,0.4399999999999977,NF,atypical,Trauben,orange,Socken,orange,Avokado,rot,Birne,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
JK,68,roten,erdbeere,357.8823,358.2523,0.37000000000000455,358.2523,358.8223,0.5699999999999932,NF,typical,Erdbeere,rot,Socken,rot,Sonnenbrille,gelb,Aubergine,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JK,70,orangen,mandarine,366.7151,367.1651,0.44999999999998863,367.1651,367.8051,0.6399999999999864,NF,typical,Mandarine,orange,Waescheklammer,orange,Bueroklammer,rot,Aubergine,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JN,2,gelben,erbsen,7.1844,7.5244,0.33999999999999986,7.5244,8.0044,0.4800000000000004,NF,medium,Erbsen,gelb,Socken,gelb,Sonnenbrille,gruen,Aubergine,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JN,4,gruenen,moehre,16.3272,16.6272,0.29999999999999716,16.6272,16.9972,0.370000000000001,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Waescheklammer,orange,Bueroklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
JN,5,roten,erdbeere,19.2407,19.5107,0.2699999999999996,19.5107,20.0807,0.5700000000000003,NF,typical,Erdbeere,rot,Socken,rot,Birne,gruen,Waescheklammer,orange,strawberry,red,99.35643564356435,2.7150843759111485,100
JN,10,roten,aprikose,45.2704,45.5604,0.28999999999999915,45.5604,46.1804,0.6199999999999974,NF,medium,Aprikose,rot,Waescheklammer,rot,Zucchini,gruen,Bueroklammer,braun,apricot,red,33.148514851485146,32.654061351878994,25
JN,13,braunen,walnuss,59.1487,59.5487,0.3999999999999986,59.5487,60.0787,0.5300000000000011,NF,typical,Walnuss,braun,Waescheklammer,braun,Avokado,gruen,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JN,15,orangen,trauben,66.9752,67.4952,0.519999999999996,67.4952,67.9452,0.45000000000000284,NF,atypical,Trauben,orange,Waescheklammer,orange,Socken,rot,Bueroklammer,rot,grapes,orange,5.871287128712871,14.374048397258605,0
JN,17,roten,gurke,75.9501,76.2601,0.30999999999998806,76.2601,76.6501,0.39000000000000057,NF,atypical,Gurke,rot,Bueroklammer,rot,Avokado,gelb,Sonnenbrille,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
JN,19,braunen,banane,85.322,85.672,0.3499999999999943,85.672,86.142,0.46999999999999886,NF,medium,Banane,braun,Bueroklammer,braun,Sonnenbrille,gelb,Sonnenbrille,gruen,banana,brown,27.643564356435643,28.333225781197537,22
JN,21,braunen,paprika,94.5574,94.9174,0.35999999999999943,94.9174,95.4074,0.4899999999999949,NF,atypical,Paprika,braun,Sonnenbrille,braun,Aubergine,gruen,Socken,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
JN,22,orangen,mandarine,97.7457,98.2257,0.480000000000004,98.2257,98.8557,0.6299999999999955,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,braun,Zucchini,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
JN,24,gelben,kirsche,107.8881,108.2381,0.3500000000000085,108.2381,108.6981,0.45999999999999375,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Socken,gruen,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
JN,26,orangen,kartoffeln,117.6336,118.1336,0.5,118.1336,118.7036,0.5699999999999932,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Birne,rot,Waescheklammer,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
JN,27,gelben,zitrone,121.011,121.311,0.30000000000001137,121.311,121.901,0.5899999999999892,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Bueroklammer,orange,Birne,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
JN,32,gruenen,bohnen,145.6314,146.0214,0.38999999999998636,146.0214,146.4614,0.4399999999999977,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,rot,Avokado,gelb,beans,green,96.81188118811882,7.065002294815097,100
JN,34,gruenen,tomate,153.3347,153.6747,0.3400000000000034,153.6747,154.1847,0.5099999999999909,NF,medium,Tomate,gruen,Bueroklammer,gruen,Waescheklammer,rot,Birne,rot,tomato,green,25.99009900990099,28.510522636214493,18
JN,37,gelben,erbsen,165.7388,166.0388,0.30000000000001137,166.0388,166.4988,0.45999999999997954,NF,medium,Erbsen,gelb,Socken,gelb,Sonnenbrille,gruen,Aubergine,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JN,39,gruenen,moehre,173.5011,173.7711,0.2699999999999818,173.7711,174.2011,0.4300000000000068,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Waescheklammer,orange,Bueroklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
JN,40,roten,erdbeere,176.3017,176.6017,0.29999999999998295,176.6017,177.2117,0.6100000000000136,NF,typical,Erdbeere,rot,Socken,rot,Birne,gruen,Waescheklammer,orange,strawberry,red,99.35643564356435,2.7150843759111485,100
JN,45,roten,aprikose,197.1606,197.4506,0.29000000000002046,197.4506,198.1006,0.6499999999999773,NF,medium,Aprikose,rot,Waescheklammer,rot,Zucchini,gruen,Bueroklammer,braun,apricot,red,33.148514851485146,32.654061351878994,25
JN,48,braunen,walnuss,209.0585,209.4085,0.3499999999999943,209.4085,209.9285,0.5200000000000102,NF,typical,Walnuss,braun,Waescheklammer,braun,Avokado,gruen,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JN,52,roten,gurke,225.823,226.143,0.3199999999999932,226.143,226.543,0.4000000000000057,NF,atypical,Gurke,rot,Bueroklammer,rot,Avokado,gelb,Sonnenbrille,gelb,cucumber,red,0.8316831683168316,3.4498385670367044,0
JN,54,braunen,banane,233.2703,233.6003,0.3300000000000125,233.6003,234.0903,0.4900000000000091,NF,medium,Banane,braun,Bueroklammer,braun,Sonnenbrille,gelb,Sonnenbrille,gruen,banana,brown,27.643564356435643,28.333225781197537,22
JN,56,braunen,paprika,240.5076,240.8276,0.3199999999999932,240.8276,241.3576,0.5300000000000011,NF,atypical,Paprika,braun,Sonnenbrille,braun,Aubergine,gruen,Socken,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
JN,57,orangen,mandarine,243.5261,243.9661,0.4399999999999977,243.9661,244.5461,0.5799999999999841,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,braun,Zucchini,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
JN,59,gelben,kirsche,251.578,251.898,0.3199999999999932,251.898,252.338,0.4399999999999977,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Socken,gruen,Socken,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
JN,61,orangen,kartoffeln,259.3918,259.8518,0.4600000000000364,259.8518,260.4118,0.5600000000000023,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Birne,rot,Waescheklammer,rot,potatoes,orange,38.851485148514854,33.05370966733201,31
JN,62,gelben,zitrone,262.4912,262.7612,0.2699999999999818,262.7612,263.3012,0.5400000000000205,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Bueroklammer,orange,Birne,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
JN,67,gruenen,bohnen,282.4375,282.7575,0.3199999999999932,282.7575,283.1675,0.410000000000025,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,rot,Avokado,gelb,beans,green,96.81188118811882,7.065002294815097,100
JN,69,gruenen,tomate,289.9545,290.2845,0.3299999999999841,290.2845,290.7945,0.5100000000000477,NF,medium,Tomate,gruen,Bueroklammer,gruen,Waescheklammer,rot,Birne,rot,tomato,green,25.99009900990099,28.510522636214493,18
JR,2,braunen,paprika,9.7166,10.1166,0.40000000000000036,10.1166,10.8566,0.7400000000000002,NF,atypical,Paprika,braun,Bueroklammer,braun,Socken,gruen,Sonnenbrille,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
JR,3,orangen,kartoffeln,13.804,14.304,0.5,14.304,14.924,0.6199999999999992,NF,medium,Kartoffeln,orange,Socken,orange,Waescheklammer,rot,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JR,5,gruenen,bohnen,26.6366,27.0566,0.41999999999999815,27.0566,27.4866,0.4299999999999997,NF,typical,Bohnen,gruen,Bueroklammer,gruen,Zucchini,rot,Waescheklammer,rot,beans,green,96.81188118811882,7.065002294815097,100
JR,8,braunen,banane,41.2849,41.7149,0.4299999999999997,41.7149,42.2449,0.5300000000000011,NF,medium,Banane,braun,Waescheklammer,braun,Socken,rot,Avokado,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JR,10,orangen,mandarine,53.5525,54.0725,0.519999999999996,54.0725,54.6625,0.5900000000000034,NF,typical,Mandarine,orange,Bueroklammer,orange,Avokado,gelb,Socken,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JR,12,gelben,kirsche,64.057,64.477,0.4200000000000017,64.477,64.957,0.47999999999998977,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Avokado,gruen,Bueroklammer,braun,cherry,yellow,1.386138613861386,3.9848972308698327,0
JR,15,gruenen,moehre,81.4284,81.6984,0.27000000000001023,81.6984,82.1784,0.47999999999998977,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Bueroklammer,rot,Zucchini,rot,carrots,green,3.99009900990099,13.916533368267366,0
JR,20,gelben,erbsen,113.7381,114.0981,0.35999999999999943,114.0981,114.6781,0.5799999999999983,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Aubergine,rot,Aubergine,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JR,23,roten,gurke,133.7654,134.1754,0.4099999999999966,134.1754,134.6154,0.4399999999999977,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,gelb,Avokado,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
JR,25,roten,erdbeere,147.6583,147.9983,0.3400000000000034,147.9983,148.5283,0.5300000000000011,NF,typical,Erdbeere,rot,Waescheklammer,rot,Aubergine,gelb,Socken,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
JR,28,orangen,trauben,166.8874,167.3074,0.4199999999999875,167.3074,167.8374,0.5300000000000011,NF,atypical,Trauben,orange,Waescheklammer,orange,Birne,gruen,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
JR,30,gruenen,tomate,177.6203,178.1103,0.4900000000000091,178.1103,178.6803,0.5699999999999932,NF,medium,Tomate,gruen,Socken,gruen,Sonnenbrille,gelb,Bueroklammer,rot,tomato,green,25.99009900990099,28.510522636214493,18
JR,33,roten,aprikose,194.7823,195.1323,0.3499999999999943,195.1323,195.8123,0.6800000000000068,NF,medium,Aprikose,rot,Socken,rot,Aubergine,gruen,Bueroklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
JR,35,braunen,walnuss,203.0542,203.4342,0.37999999999999545,203.4342,203.9342,0.5,NF,typical,Walnuss,braun,Sonnenbrille,braun,Bueroklammer,orange,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JR,37,braunen,paprika,211.8542,212.2442,0.3900000000000148,212.2442,212.8242,0.5799999999999841,NF,atypical,Paprika,braun,Bueroklammer,braun,Socken,gruen,Sonnenbrille,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
JR,38,orangen,kartoffeln,215.3515,215.8415,0.4900000000000091,215.8415,216.4615,0.6200000000000045,NF,medium,Kartoffeln,orange,Socken,orange,Waescheklammer,rot,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
JR,40,gruenen,bohnen,226.0565,226.5165,0.46000000000000796,226.5165,226.9165,0.4000000000000057,NF,typical,Bohnen,gruen,Bueroklammer,gruen,Zucchini,rot,Waescheklammer,rot,beans,green,96.81188118811882,7.065002294815097,100
JR,42,gelben,zitrone,234.8447,235.2247,0.3800000000000239,235.2247,235.9047,0.6799999999999784,NF,typical,Zitrone,gelb,Socken,gelb,Sonnenbrille,orange,Sonnenbrille,rot,lemon,yellow,99.6039603960396,2.3794083631053837,100
JR,43,braunen,banane,238.3701,238.8801,0.5099999999999909,238.8801,239.4101,0.5300000000000011,NF,medium,Banane,braun,Waescheklammer,braun,Socken,rot,Avokado,gelb,banana,brown,27.643564356435643,28.333225781197537,22
JR,45,orangen,mandarine,247.8407,248.3807,0.539999999999992,248.3807,249.0707,0.6899999999999977,NF,typical,Mandarine,orange,Bueroklammer,orange,Avokado,gelb,Socken,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JR,47,gelben,kirsche,256.6597,257.0097,0.35000000000002274,257.0097,257.4997,0.4900000000000091,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Avokado,gruen,Bueroklammer,braun,cherry,yellow,1.386138613861386,3.9848972308698327,0
JR,50,gruenen,moehre,274.0405,274.3805,0.339999999999975,274.3805,274.9005,0.5200000000000387,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Bueroklammer,rot,Zucchini,rot,carrots,green,3.99009900990099,13.916533368267366,0
JR,55,gelben,erbsen,299.2288,299.5888,0.36000000000001364,299.5888,300.0588,0.4700000000000273,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Aubergine,rot,Aubergine,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
JR,58,roten,gurke,312.8235,313.2235,0.39999999999997726,313.2235,313.5635,0.339999999999975,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,gelb,Avokado,gruen,cucumber,red,0.8316831683168316,3.4498385670367044,0
JR,60,roten,erdbeere,321.2605,321.6305,0.37000000000000455,321.6305,322.2705,0.6400000000000432,NF,typical,Erdbeere,rot,Waescheklammer,rot,Aubergine,gelb,Socken,gelb,strawberry,red,99.35643564356435,2.7150843759111485,100
JR,63,orangen,trauben,335.3527,335.8627,0.5099999999999909,335.8627,336.3827,0.5199999999999818,NF,atypical,Trauben,orange,Waescheklammer,orange,Birne,gruen,Socken,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
JR,65,gruenen,tomate,344.692,345.082,0.38999999999998636,345.082,345.652,0.5699999999999932,NF,medium,Tomate,gruen,Socken,gruen,Sonnenbrille,gelb,Bueroklammer,rot,tomato,green,25.99009900990099,28.510522636214493,18
JR,68,roten,aprikose,359.0569,359.4969,0.4399999999999977,359.4969,360.1869,0.6899999999999977,NF,medium,Aprikose,rot,Socken,rot,Aubergine,gruen,Bueroklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
JR,70,braunen,walnuss,368.4657,368.8957,0.42999999999995,368.8957,369.4157,0.5200000000000387,NF,typical,Walnuss,braun,Sonnenbrille,braun,Bueroklammer,orange,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
JW_2,6,gruenen,bohnen,44.4021,45.0621,0.6600000000000037,45.0621,45.6221,0.5600000000000023,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,orange,Sonnenbrille,rot,beans,green,96.81188118811882,7.0650022948150974,100
JW_2,8,braunen,walnuss,57.379,58.019,0.6400000000000006,58.019,58.589,0.5700000000000003,NF,typical,Walnuss,braun,Sonnenbrille,braun,Birne,rot,Socken,gelb,walnut,brown,97.45544554455444,11.250355329922035,100
JW_2,11,braunen,paprika,80.3117,80.9017,0.5900000000000034,80.9017,81.4217,0.519999999999996,NF,atypical,Paprika,braun,Waescheklammer,braun,Sonnenbrille,gruen,Avokado,rot,pepper,brown,7.772277227722771,16.44073063347176,0
JW_2,16,gelben,zitrone,110.252,110.742,0.4900000000000091,110.742,111.522,0.7800000000000011,NF,typical,Zitrone,gelb,Socken,gelb,Avokado,rot,Sonnenbrille,gruen,lemon,yellow,99.6039603960396,2.3794083631053886,100
JW_2,19,braunen,banane,133.588,134.128,0.539999999999992,134.128,134.648,0.5200000000000102,NF,medium,Banane,braun,Bueroklammer,braun,Zucchini,gelb,Waescheklammer,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_2,22,gruenen,moehre,148.3742,148.8842,0.5099999999999909,148.8842,149.4442,0.5600000000000023,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Bueroklammer,braun,Waescheklammer,rot,carrots,green,3.990099009900991,13.916533368267368,0
JW_2,23,gelben,kirsche,153.152,153.552,0.4000000000000057,153.552,154.072,0.5200000000000102,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Aubergine,rot,Sonnenbrille,braun,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_2,25,orangen,trauben,165.3565,166.0165,0.6599999999999966,166.0165,166.5665,0.549999999999983,NF,atypical,Trauben,orange,Socken,orange,Sonnenbrille,rot,Zucchini,rot,grapes,orange,5.871287128712873,14.37404839725862,0
JW_2,28,roten,gurke,186.5488,187.0288,0.47999999999998977,187.0288,187.4188,0.3900000000000148,NF,atypical,Gurke,rot,Waescheklammer,rot,Bueroklammer,gruen,Bueroklammer,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_2,30,orangen,mandarine,199.4904,200.0904,0.5999999999999943,200.0904,200.9004,0.8100000000000023,NF,typical,Mandarine,orange,Bueroklammer,orange,Socken,gelb,Aubergine,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JW_2,32,gruenen,tomate,214.9382,215.4082,0.46999999999999886,215.4082,215.9582,0.5500000000000114,NF,medium,Tomate,gruen,Bueroklammer,gruen,Zucchini,rot,Birne,orange,tomato,green,25.99009900990099,28.5105226362145,18
JW_2,35,roten,aprikose,231.7965,232.3365,0.539999999999992,232.3365,233.1565,0.8199999999999932,NF,medium,Aprikose,rot,Bueroklammer,rot,Birne,orange,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_2,41,gruenen,bohnen,280.3519,280.9319,0.5799999999999841,280.9319,281.5019,0.5699999999999932,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,orange,Sonnenbrille,rot,beans,green,96.81188118811882,7.0650022948150974,100
JW_2,43,braunen,walnuss,293.6999,294.4699,0.7699999999999818,294.4699,294.9799,0.5099999999999909,NF,typical,Walnuss,braun,Sonnenbrille,braun,Birne,rot,Socken,gelb,walnut,brown,97.45544554455444,11.250355329922035,100
JW_2,46,braunen,paprika,314.9165,315.4965,0.5800000000000409,315.4965,316.1865,0.6899999999999977,NF,atypical,Paprika,braun,Waescheklammer,braun,Sonnenbrille,gruen,Avokado,rot,pepper,brown,7.772277227722771,16.44073063347176,0
